id,description,hierarchy_levels,type,source
LC_BGS9DE305D2118DB6188,Highway Capacity Software,"[['LC_4.0', 'LC_4.0.145.0', None, None]]",skill,lightcast
LC_KS124Q66XRLYJSTT2WM9,Highway Construction,"[['LC_4.0', 'LC_4.0.145.0', None, None]]",skill,lightcast
LC_KS124Q7627V65WHFNY1P,Highway Design,"[['LC_11.0', 'LC_11.0.240.0', None, None]]",skill,lightcast
LC_ES8F623B846EC02BB573,Highway Drainage,"[['LC_11.0', 'LC_11.0.240.0', None, None]]",skill,lightcast
LC_BGSB3B87A4E2E1875AB4,Highway Driving,"[['LC_32.0', 'LC_32.0.645.0', None, None]]",skill,lightcast
LC_KS124Q768CBHW8N151WY,Highway Engineering,"[['LC_11.0', 'LC_11.0.240.0', None, None]]",skill,lightcast
LC_KS124Q7711NGTXJ3SQWM,Highway Maintenance,"[['LC_11.0', 'LC_11.0.240.0', None, None]]",skill,lightcast
LC_KS124Q966WCSSPZCV3WB,Highway Materials,"[['LC_4.0', 'LC_4.0.145.0', None, None]]",skill,lightcast
LC_BGS1E56EA19F71EEDAE1,Highway Occupancy Permitting,"[['LC_4.0', 'LC_4.0.145.0', None, None]]",skill,lightcast
LC_BGSFF2AB24B8D1FD00AD,Highway Planning,"[['LC_11.0', 'LC_11.0.240.0', None, None]]",skill,lightcast
LC_KS124Q96HZHWQNMN4YMK,Highway Traffic Act,"[[None, None, None, None]]",skill,lightcast
LC_KS124QC6JZRWTLKMRHBJ,HijackThis,"[[None, None, None, None]]",skill,lightcast
LC_KS1251R65FKXPM5LS3B1,Hiligaynon Language,"[['LC_23.0', 'LC_23.0.498.0', None, None]]",skill,lightcast
LC_KS124QG6H2GY1Z86R903,Hindi Language,"[['LC_23.0', 'LC_23.0.498.0', None, None]]",skill,lightcast
LC_KS124QH5YH9TQGXR9Q89,Hindko Dialects,"[[None, None, None, None]]",skill,lightcast
LC_KS124QJ64RQJ79Q25KKR,Hindsight,"[['LC_5.0', 'LC_5.0.155.0', None, None]]",skill,lightcast
LC_KS441RS62TRD84G1Q2G6,Hindu Astrology,"[[None, None, None, None]]",skill,lightcast
LC_KS124P75WBZGPZW07Y2N,Hip Replacement,"[['LC_14.0', 'LC_14.0.336.0', None, None]]",skill,lightcast
LC_ESA5C3382ABD18124416,Hip-hop Dance,"[['LC_24.0', 'LC_24.0.568.0', None, None]]",skill,lightcast
LC_KSQGNI3E14EV981Q1H8O,Hipchat,"[['LC_17.0', 'LC_17.0.384.0', None, None]]",skill,lightcast
LC_KS124QN6XM7MMW9JK2M1,HiperLAN,"[[None, None, None, None]]",skill,lightcast
LC_KS124QP6V27R6PPVHYTB,Hippo CMS,"[[None, None, None, None]]",skill,lightcast
LC_KS125606TBG5G2K0B9NB,Hire Purchase,"[['LC_13.0', 'LC_13.0.257.0', None, None]]",skill,lightcast
LC_ES92EF3D3F744E0C181E,Hispanic And Latino Culture,"[['LC_8.0', 'LC_8.0.181.0', None, None]]",skill,lightcast
LC_KS124QQ79LM5WDFYV9QF,Hispanic Marketing,"[['LC_22.0', 'LC_22.0.549.0', None, None]]",skill,lightcast
LC_BGS3C017BBA7791FFC19,Histochemistry,"[['LC_30.0', 'LC_30.0.617.0', None, None]]",skill,lightcast
LC_KS124QV6K3NV20QCFWNH,Histogram,"[['LC_3.0', 'LC_3.0.121.0', None, None]]",skill,lightcast
LC_KS124QW682VY9RVB14SF,Histology,"[['LC_30.0', 'LC_30.0.621.0', None, None]]",skill,lightcast
LC_KS124QW70RTXLLG3QPYF,Histopathology,"[['LC_14.0', 'LC_14.0.337.0', None, None]]",skill,lightcast
LC_ES2163E843A4868C57C7,Historic Artifacts,"[['LC_8.0', 'LC_8.0.181.0', None, None]]",skill,lightcast
LC_ES54B30A1ECAD860F0B9,Historic Preservation,"[['LC_8.0', 'LC_8.0.182.0', None, None]]",skill,lightcast
LC_KSBXUTRKJ6OIWFQYWK7G,Historic Site,"[['LC_15.0', 'LC_15.0.354.0', None, None]]",skill,lightcast
LC_ESCCB2E8A36512C71519,Historical Archaeology,"[['LC_8.0', 'LC_8.0.181.0', None, None]]",skill,lightcast
LC_KS124QW717SQH7WSM77G,Historical Geology,"[[None, None, None, None]]",skill,lightcast
LC_BGSDCA54BE148D2C2E49,Historical Linguistics,"[['LC_23.0', 'LC_23.0.499.0', None, None]]",skill,lightcast
LC_KS124QW75QQDVM3GTX8D,Historical Simulation,"[[None, None, None, None]]",skill,lightcast
LC_ESA15C6679BF5FC4A585,History Of Education,"[['LC_8.0', 'LC_8.0.181.0', None, None]]",skill,lightcast
LC_ES7F3BB9A3919A92675F,History Of Medicine,"[[None, None, None, None]]",skill,lightcast
LC_ESE0F319D0B71A52EEA1,History Of Philosophy,"[['LC_8.0', 'LC_8.0.181.0', None, None]]",skill,lightcast
LC_ESA36FE02B5E63C6F8B5,History Of Science,"[['LC_8.0', 'LC_8.0.181.0', None, None]]",skill,lightcast
LC_KS124RV6F6HQHHLMHBBC,Hitachi TrueCopy,"[[None, None, None, None]]",skill,lightcast
LC_KSAICYI2QOJ8E5K5FPU3,Hl7 V2,"[['LC_14.0', 'LC_14.0.313.0', None, None]]",skill,lightcast
LC_KSGE6TPESDG9PPWBLVU1,Hl7 V3,"[['LC_14.0', 'LC_14.0.313.0', None, None]]",skill,lightcast
LC_KS5DMFOZEID0T0NHMKUF,Hmisc,"[[None, None, None, None]]",skill,lightcast
LC_KS124R56MS30P8S6PRZS,Hmu Language,"[[None, None, None, None]]",skill,lightcast
LC_KS124SF6HS1D664MN6K4,HoTMetaL,"[[None, None, None, None]]",skill,lightcast
LC_KSXDSZCHH19LRKVYWR6T,Hockeyapp,"[['LC_17.0', 'LC_17.0.447.0', None, None]]",skill,lightcast
LC_KSL5MNX1Y85OVK1A13NO,Hocon,"[[None, None, None, None]]",skill,lightcast
LC_KSMWUG0Q0T7RIOLY0PUE,Hoisting,"[['LC_4.0', 'LC_4.0.636.0', None, None]]",skill,lightcast
LC_ES3AE1B27BC63A6E0A42,Hoisting License,"[[None, None, None, None]]",skill,lightcast
LC_KS124546Q9X8CXS34KZ6,Hokkien Language,"[['LC_23.0', 'LC_23.0.498.0', None, None]]",skill,lightcast
LC_KS124R877Z84WJDNZWDT,Hole Punching,"[['LC_21.0', 'LC_21.0.539.0', None, None]]",skill,lightcast
LC_KS124R966PZ6HDG7V8NX,Hole Saw,"[[None, None, None, None]]",skill,lightcast
LC_KS124RB6QB3SLXG1YQLQ,Holism,"[['LC_14.0', 'LC_14.0.310.0', None, None]]",skill,lightcast
LC_KS124RC6N6FDCFCYXPTF,Holistic Health,"[['LC_14.0', 'LC_14.0.290.0', None, None]]",skill,lightcast
LC_KS124RC6PDYK4MCCQDBC,Holistic Information Security Practitioner,"[[None, None, None, None]]",skill,lightcast
LC_KS124RC71DM93KBXL75J,Holistic Nursing,"[['LC_14.0', 'LC_14.0.289.0', None, None]]",skill,lightcast
LC_KS124RD744DBWD84JQQ3,Holistic Therapies,"[[None, None, None, None]]",skill,lightcast
LC_KS124RF65HCKT35NRVKM,Holloware,"[[None, None, None, None]]",skill,lightcast
LC_KS124RG62575GZ4J1PWP,Holography,"[[None, None, None, None]]",skill,lightcast
LC_KSMO7WVIE33PO8NCSC3X,Hololens (VR Technology),"[['LC_17.0', 'LC_17.0.374.0', None, None]]",skill,lightcast
LC_KS124L1718V3M1MRYP3D,Holter Monitor,"[['LC_14.0', 'LC_14.0.297.0', None, None]]",skill,lightcast
LC_KS124RG6C0Y5RTWH7975,Home Automation,"[['LC_11.0', 'LC_11.0.213.0', None, None]]",skill,lightcast
LC_KS124RH779PR3BFMCK3R,Home Business,"[['LC_5.0', 'LC_5.0.152.0', None, None]]",skill,lightcast
LC_KS124RJ6TSP3YZG8PHQB,Home Directory,"[[None, None, None, None]]",skill,lightcast
LC_BGS27D8DF03E3B748C01,Home Energy Assessment,"[['LC_10.0', 'LC_10.0.197.0', None, None]]",skill,lightcast
LC_KS124RH6KF5SLFCCGWNK,Home Health Care,"[['LC_14.0', 'LC_14.0.294.0', None, None]]",skill,lightcast
LC_KS124RH6J0R4K76XMVJX,Home Health Nursing,"[['LC_14.0', 'LC_14.0.294.0', None, None]]",skill,lightcast
LC_BGSD428BFA8E41834F73,Home Mortgage Disclosure Act,"[['LC_13.0', 'LC_13.0.284.0', None, None]]",skill,lightcast
LC_KS440N475QNC8B2X1Y9Z,Home Networks,"[[None, None, None, None]]",skill,lightcast
LC_KS124R76VVKSQM9VJ7YQ,Home Ownership And Equity Protection Act Of 1994,"[['LC_19.0', 'LC_19.0.511.0', None, None]]",skill,lightcast
LC_KS1284P5YDVL3XF9N0BR,Home Recording,"[['LC_23.0', 'LC_23.0.559.0', None, None]]",skill,lightcast
LC_KS128F860QDSFBZV174R,Home Staging,"[['LC_27.0', 'LC_27.0.584.0', None, None]]",skill,lightcast
LC_BGSD733C3AF228000542,Home Therapy Programs,"[['LC_14.0', 'LC_14.0.342.0', None, None]]",skill,lightcast
LC_KS123406LJPCTJJM7SN9,Home Wiring,"[['LC_4.0', 'LC_4.0.138.0', None, None]]",skill,lightcast
LC_KS7G2LX74MN6ZWD5ZPHD,Homebrew,"[[None, None, None, None]]",skill,lightcast
LC_KSK9WN711F908WSQYAEG,Homekit,"[[None, None, None, None]]",skill,lightcast
LC_KS7G16M69JBGLQGQPD4D,Homeless Management Information System,"[['LC_31.0', 'LC_31.0.629.0', None, None]]",skill,lightcast
LC_KS124RK6Y7MRDY3G3J4W,Homeopathy,"[['LC_14.0', 'LC_14.0.290.0', None, None]]",skill,lightcast
LC_KSAUZKR5A4H0LVTZ7YPF,Homeostasis,"[['LC_30.0', 'LC_30.0.613.0', None, None]]",skill,lightcast
LC_KSBADQGZHFUGGPRJP6HA,Homescreen,"[[None, None, None, None]]",skill,lightcast
LC_KS124RM69P3MGPCCWVRP,Homestay,"[[None, None, None, None]]",skill,lightcast
LC_KS124RM6SN9NRJH6LXXB,Homeworker,"[[None, None, None, None]]",skill,lightcast
LC_KS124RM6VGPR4W47ZC6C,Homicide Investigation,"[[None, None, None, None]]",skill,lightcast
LC_KS120HX6ZR2J4MN3PFXG,Hominization,"[[None, None, None, None]]",skill,lightcast
LC_KS124PG70DVC8HQP3RMD,Homogeneity And Heterogeneity,"[['LC_30.0', 'LC_30.0.626.0', None, None]]",skill,lightcast
LC_KS124M76XJCGB9J5835S,Homogeneous Charge Compression Ignition,"[[None, None, None, None]]",skill,lightcast
LC_KS124RN646Y5L0N4SQ3R,Homogenization,"[['LC_30.0', 'LC_30.0.621.0', None, None]]",skill,lightcast
LC_KS124RN70RG91D6S7YC3,HomoloGene,"[[None, None, None, None]]",skill,lightcast
LC_KS124RP5ZTH3MNHF7Y7G,Homology Modeling,"[['LC_30.0', 'LC_30.0.622.0', None, None]]",skill,lightcast
LC_KSY51ARG5IAOJ5WCYU1H,Honesty,"[['LC_26.0', 'LC_26.0.578.0', None, None]]",skill,lightcast
LC_KSKF56CTSLSDIQNC1Y61,Honeypots (Computing),"[['LC_17.0', 'LC_17.0.392.0', None, None]]",skill,lightcast
LC_ES15A1E935E26F3379DD,Honeywell Controls Systems,"[['LC_11.0', 'LC_11.0.213.0', None, None]]",skill,lightcast
LC_BGS20416EFA1453B080F,Honeywell Operating System,"[['LC_21.0', 'LC_21.0.527.0', None, None]]",skill,lightcast
LC_KS124RS6MM81JZS40W3P,Hong Kong Sign Language,"[[None, None, None, None]]",skill,lightcast
LC_KS124RP628BY50KZSMWG,Honing,"[['LC_21.0', 'LC_21.0.534.0', None, None]]",skill,lightcast
LC_ES207B6F188C6A4481D6,Hootsuite (Social Media Management Software),"[['LC_22.0', 'LC_22.0.557.0', None, None]]",skill,lightcast
LC_KS7G7HM69F22WYKS4RZ5,Hopi (Language),"[['LC_23.0', 'LC_23.0.498.0', None, None]]",skill,lightcast
LC_BGSA0E40912E6EF12835,Hoppers,"[['LC_21.0', 'LC_21.0.530.0', None, None]]",skill,lightcast
LC_BGS59F6E9EA28F9DFB6B,Horizon Patient Folder,"[['LC_14.0', 'LC_14.0.314.0', None, None]]",skill,lightcast
LC_KS124RW6L0VHHFLJPLX3,Horizontal Clustering,"[[None, None, None, None]]",skill,lightcast
LC_ES6C8CD51A62EA19007D,Horizontal Machining Center,"[['LC_21.0', 'LC_21.0.524.0', None, None]]",skill,lightcast
LC_KS124RX6X67P8KD63HLR,Horizontal Mattress Stitch,"[[None, None, None, None]]",skill,lightcast
LC_ES33E022A0B2029D1195,Horizontal Milling,"[['LC_21.0', 'LC_21.0.532.0', None, None]]",skill,lightcast
LC_KS123NN5XCFNQYSJ1930,Hormone Replacement Therapy,"[['LC_14.0', 'LC_14.0.305.0', None, None]]",skill,lightcast
LC_KS124RY75KQBQ6TC483P,Hormone Therapy,"[['LC_14.0', 'LC_14.0.305.0', None, None]]",skill,lightcast
LC_KS124RY7129H6QGT6GB7,Hormones,"[['LC_30.0', 'LC_30.0.622.0', None, None]]",skill,lightcast
LC_KS5K93BY7P234NM01ZO3,Hornetq,"[['LC_17.0', 'LC_17.0.446.0', None, None]]",skill,lightcast
LC_KS124RZ6NM60BLNG0BKH,Horse Care,"[['LC_25.0', 'LC_25.0.571.0', None, None]]",skill,lightcast
LC_KS124RZ6ZMV9CTB18Y7T,Horse Training,"[['LC_25.0', 'LC_25.0.571.0', None, None]]",skill,lightcast
LC_KS124V25W80LXP1SMQQP,Horticultural Therapist Registered,"[[None, None, None, None]]",skill,lightcast
LC_KS124S0630TFK3XF81G0,Horticultural Therapy,"[['LC_14.0', 'LC_14.0.290.0', None, None]]",skill,lightcast
LC_KS124S05ZMMKC3DNZ0ZY,Horticulture,"[['LC_2.0', 'LC_2.0.112.0', None, None]]",skill,lightcast
LC_KS127H96CKXZBKLT5WFD,Horton Overland Flow,"[[None, None, None, None]]",skill,lightcast
LC_KSEW9UQFTH9GQRECHXAR,Hortonworks Sandbox,"[[None, None, None, None]]",skill,lightcast
LC_BGS47C51222C464AFC03,Hoshin Kanri,"[['LC_21.0', 'LC_21.0.536.0', None, None]]",skill,lightcast
LC_KS124S069469D9W4XDXR,Hospice,"[['LC_14.0', 'LC_14.0.289.0', None, None]]",skill,lightcast
LC_KS124S26F678GLJMWF93,Hospital Admissions,"[['LC_14.0', 'LC_14.0.649.0', None, None]]",skill,lightcast
LC_ES8C0E50C449499E28EE,Hospital Experience,"[['LC_14.0', 'LC_14.0.310.0', None, None]]",skill,lightcast
LC_KS124PT67JTR2444JP41,Hospital Incident Command Systems,"[['LC_14.0', 'LC_14.0.313.0', None, None]]",skill,lightcast
LC_KS121ZK6L73B0BD3Q7C5,Hospital Information Systems,"[['LC_14.0', 'LC_14.0.314.0', None, None]]",skill,lightcast
LC_BGSE90640FE537478339,Hospital Inventory Management,"[['LC_14.0', 'LC_14.0.649.0', None, None]]",skill,lightcast
LC_KS7G6KK5W8NGWM68S4B2,Hospital Management And Information System,"[['LC_14.0', 'LC_14.0.649.0', None, None]]",skill,lightcast
LC_KS124S26F6RR9Z7W4716,Hospital Medicine,"[['LC_14.0', 'LC_14.0.310.0', None, None]]",skill,lightcast
LC_KS124S26XXB3K19RXWG6,Hospital Pharmacy,"[['LC_14.0', 'LC_14.0.341.0', None, None]]",skill,lightcast
LC_BGS8D38018B668BAA4E1,Hospital Sales,"[['LC_29.0', 'LC_29.0.610.0', None, None]]",skill,lightcast
LC_KS1272X69R5Z99N6D286,Hospital-Acquired Infection,"[['LC_14.0', 'LC_14.0.318.0', None, None]]",skill,lightcast
LC_KS124S079M84GF98VQPB,Hospitality,"[['LC_26.0', 'LC_26.0.578.0', None, None]]",skill,lightcast
LC_KS124S35ZLN8X3RGWTBT,Hospitality Industry,"[['LC_15.0', 'LC_15.0.652.0', None, None]]",skill,lightcast
LC_KS124S364XNTWQ8ML2N7,Hospitality Law,"[['LC_19.0', 'LC_19.0.511.0', None, None]]",skill,lightcast
LC_KS441G8674MJW487GW93,Hospitality Management,"[['LC_15.0', 'LC_15.0.652.0', None, None]]",skill,lightcast
LC_KS124S36FGJBQBHRD75G,Hospitality Service,"[['LC_15.0', 'LC_15.0.652.0', None, None]]",skill,lightcast
LC_ES49962D6BBF07ACFD43,Host Based Security System (HBSS),"[['LC_17.0', 'LC_17.0.392.0', None, None]]",skill,lightcast
LC_KS124S376KHJ1RRSSPWP,Host Guest Chemistry,"[[None, None, None, None]]",skill,lightcast
LC_KS124S46L1M7J5GCYDBF,Host Systems,"[['LC_17.0', 'LC_17.0.421.0', None, None]]",skill,lightcast
LC_KS124PV67TR0GJX0N9S2,Host-Based Intrusion Detection Systems,"[['LC_17.0', 'LC_17.0.451.0', None, None]]",skill,lightcast
LC_KS9X79TTVMO8L8BY5272,Hostapd,"[[None, None, None, None]]",skill,lightcast
LC_KSNW9G686ZOT5KWDZWUS,Hosted App,"[[None, None, None, None]]",skill,lightcast
LC_KS124S46LDQTCDT84HBJ,Hosted Exchange,"[['LC_17.0', 'LC_17.0.494.0', None, None]]",skill,lightcast
LC_KS124S46T36MXPN954MD,Hostile Work Environment,"[['LC_16.0', 'LC_16.0.356.0', None, None]]",skill,lightcast
LC_KS124S46TYXTG2F32JC7,Hosting Controllers,"[[None, None, None, None]]",skill,lightcast
LC_KS8BGJXW4M0A770IPV5D,Hostmonster,"[[None, None, None, None]]",skill,lightcast
LC_KS124S76RJDG7CLKRVSL,Hot Isostatic Pressing,"[['LC_21.0', 'LC_21.0.532.0', None, None]]",skill,lightcast
LC_KS124S876ZKJNRZHHT1T,Hot Pressing,"[['LC_21.0', 'LC_21.0.532.0', None, None]]",skill,lightcast
LC_KS124S969DJ99SGDRCYG,Hot Runner,"[['LC_21.0', 'LC_21.0.530.0', None, None]]",skill,lightcast
LC_KS124SB60YF76MCMGQSD,Hot Spare,"[[None, None, None, None]]",skill,lightcast
LC_KS124S9710B5LBS1KBHL,Hot Spots,"[['LC_17.0', 'LC_17.0.421.0', None, None]]",skill,lightcast
LC_KS124SB634TYDQ1RQW6C,Hot Standby Router Protocol,"[['LC_17.0', 'LC_17.0.450.0', None, None]]",skill,lightcast
LC_KS124SB6BWJG6Z91Q22M,Hot Swapping,"[[None, None, None, None]]",skill,lightcast
LC_KS124SC5X7YS34DLPXDN,Hot Tapping,"[[None, None, None, None]]",skill,lightcast
LC_KS124S66DQ13Q3XXVJSS,Hot-Dip Galvanization,"[['LC_21.0', 'LC_21.0.534.0', None, None]]",skill,lightcast
LC_KS124SC76LN4VP9GQTJP,HotDocs,"[['LC_1.0', 'LC_1.0.408.0', None, None]]",skill,lightcast
LC_ESB3BCA683C9DBB41446,HotSOS (Hotel Software),"[['LC_20.0', 'LC_20.0.516.0', None, None]]",skill,lightcast
LC_ESD2E40612EB020541B8,Hotel And Restaurant Management,"[['LC_15.0', 'LC_15.0.652.0', None, None]]",skill,lightcast
LC_KS124SD68FL3JHX0RYW0,Hotel Design,"[['LC_4.0', 'LC_4.0.130.0', None, None]]",skill,lightcast
LC_ESFAD407EB22F47EEB15,Hotel Industry,"[['LC_15.0', 'LC_15.0.352.0', None, None]]",skill,lightcast
LC_KSRTY17W5FVTXCXTMJ2Q,Hotel Kitchen,"[['LC_15.0', 'LC_15.0.351.0', None, None]]",skill,lightcast
LC_ESC0125793FA9AA2156E,Hotel Management,"[['LC_15.0', 'LC_15.0.352.0', None, None]]",skill,lightcast
LC_ES4708D5AACD0B466A3F,Hotel Operations,"[['LC_15.0', 'LC_15.0.352.0', None, None]]",skill,lightcast
LC_KS124SD6G2JZTLK32N0T,Hotel Reservation Systems,"[['LC_15.0', 'LC_15.0.352.0', None, None]]",skill,lightcast
LC_KS124SD6T498MPJ0WBZC,Hotelling,"[['LC_1.0', 'LC_1.0.105.0', None, None]]",skill,lightcast
LC_KS124S765JBPNSCHWK2S,Hotfix,"[['LC_17.0', 'LC_17.0.474.0', None, None]]",skill,lightcast
LC_KSSQ33KDWW5VGUB66LBE,Hotkeys,"[[None, None, None, None]]",skill,lightcast
LC_KS124S76XCNN8GYGGRBL,Hotline Calls,"[['LC_31.0', 'LC_31.0.628.0', None, None]]",skill,lightcast
LC_ES369E42D3A4A7D58714,Houdini (3D Animation Software),"[['LC_7.0', 'LC_7.0.170.0', None, None]]",skill,lightcast
LC_KS782PJS2X6UVBP9AIKU,Hough Transform,"[[None, None, None, None]]",skill,lightcast
LC_KS124SJ67KB5YN7RVS52,House Call,"[['LC_14.0', 'LC_14.0.310.0', None, None]]",skill,lightcast
LC_KS1287W6WGP53ZW1Y9G4,House Cleaning,"[['LC_20.0', 'LC_20.0.514.0', None, None]]",skill,lightcast
LC_KS124SH61Y6YV24HCGLH,House-Building,"[[None, None, None, None]]",skill,lightcast
LC_KS124SJ6WKDQPWQZCV0N,Household Chemicals,"[['LC_20.0', 'LC_20.0.514.0', None, None]]",skill,lightcast
LC_KSM5V7KXEHBFH9QWC8KI,Household Products,"[['LC_20.0', 'LC_20.0.514.0', None, None]]",skill,lightcast
LC_KS121W46N4VQRL4M1NZ2,Housekeeping,"[['LC_20.0', 'LC_20.0.514.0', None, None]]",skill,lightcast
LC_KS124SK6XS1J4KQM23TQ,Housetraining,"[[None, None, None, None]]",skill,lightcast
LC_KS124M76XQYDYD0BXMWX,Housing Credit Certified Professional,"[[None, None, None, None]]",skill,lightcast
LC_KS124MD74V48LC57RWP2,Housing Development Finance Professional,"[[None, None, None, None]]",skill,lightcast
LC_KS124PM5Z6T56DQ5VNVZ,Housing Financing Funds,"[[None, None, None, None]]",skill,lightcast
LC_ES501E5454745FBF4528,Housing Policy,"[['LC_19.0', 'LC_19.0.511.0', None, None]]",skill,lightcast
LC_KS124SM62D0W953M1F7Z,Hovercraft,"[[None, None, None, None]]",skill,lightcast
LC_KS124T97796C9897D6R2,Hping - Active Network Security Tool,"[['LC_17.0', 'LC_17.0.451.0', None, None]]",skill,lightcast
LC_KSF5GS7JUFN171EGAOI0,Hpricot,"[[None, None, None, None]]",skill,lightcast
LC_KS6XJ6DIKLVWRE3RL5K7,Http Headers,"[['LC_17.0', 'LC_17.0.474.0', None, None]]",skill,lightcast
LC_KS9QPL84R62E0C3P9SGW,Http Monitor,"[[None, None, None, None]]",skill,lightcast
LC_KS57MEOMQTX4ZQ8XYE6X,Http Protocols,"[['LC_17.0', 'LC_17.0.491.0', None, None]]",skill,lightcast
LC_KSJ73FMNISAZY63MWNM4,Http Unit,"[['LC_17.0', 'LC_17.0.477.0', None, None]]",skill,lightcast
LC_KS9IHGXLZ1SSDPLFEIO7,Http2,"[['LC_17.0', 'LC_17.0.491.0', None, None]]",skill,lightcast
LC_KSXZMBTED59J8JCEVAHH,Httpclient,"[['LC_17.0', 'LC_17.0.491.0', None, None]]",skill,lightcast
LC_KSTEVOL18T34TLVNKCTU,Httpd.conf,"[[None, None, None, None]]",skill,lightcast
LC_KS124V863QTDP76KY7LD,Httperf,"[[None, None, None, None]]",skill,lightcast
LC_KSW2M89LAQQNUFL6TK75,Httprequest,"[[None, None, None, None]]",skill,lightcast
LC_KSNBIHS0QPJOGMS3VE61,Httpserver,"[[None, None, None, None]]",skill,lightcast
LC_KSUCSSZYVC8SAWVP6YWE,Httpsession,"[[None, None, None, None]]",skill,lightcast
LC_KS124VB67K5QG3MLJ920,Httpunit,"[['LC_17.0', 'LC_17.0.484.0', None, None]]",skill,lightcast
LC_KS560WWYRXCX5ABQRPKB,HubSpot CRM,"[['LC_5.0', 'LC_5.0.546.0', None, None]]",skill,lightcast
LC_KS124VC62TL8GN45P6BT,Hubble Space Telescope,"[[None, None, None, None]]",skill,lightcast
LC_KSH1J6VQ87586YYTYWGC,Hubot,"[[None, None, None, None]]",skill,lightcast
LC_BGSD7227795A0BDF95E8,Hudson Plugins,"[[None, None, None, None]]",skill,lightcast
LC_ES7E661995FDFAA3C497,Hugging Face (NLP Framework),"[['LC_3.0', 'LC_3.0.126.0', None, None]]",skill,lightcast
LC_ESD54FC029413CFCA935,Hugging Face Transformers,"[['LC_3.0', 'LC_3.0.126.0', None, None]]",skill,lightcast
LC_KS7G7Q95Y14MP80G2WBM,Hula (Dance),"[[None, None, None, None]]",skill,lightcast
LC_KS124M579633N04V6CV8,Human Behavioral Ecology,"[[None, None, None, None]]",skill,lightcast
LC_KS124VF70V3ZSDNLQGF7,Human Biology,"[['LC_30.0', 'LC_30.0.613.0', None, None]]",skill,lightcast
LC_KS1213C6Z5B2Z0HLGX41,Human Blood Group Systems,"[[None, None, None, None]]",skill,lightcast
LC_KS124VF5YCVWCW6NR1Z6,Human Capital,"[['LC_16.0', 'LC_16.0.358.0', None, None]]",skill,lightcast
LC_ES5C2E9C33E39FD3E7C4,Human Capital Management (HCM),"[['LC_16.0', 'LC_16.0.358.0', None, None]]",skill,lightcast
LC_KS124VG5ZPWV1NP97J6H,Human Communication,"[['LC_14.0', 'LC_14.0.347.0', None, None]]",skill,lightcast
LC_KS122SP6MTGV4LQ6YQX8,Human Decontamination,"[['LC_12.0', 'LC_12.0.254.0', None, None]]",skill,lightcast
LC_KS124VG6WSJ4SKFZV1T6,Human Development,"[['LC_9.0', 'LC_9.0.193.0', None, None]]",skill,lightcast
LC_ESB2DD0ED1E24094ED82,Human Diseases,"[['LC_30.0', 'LC_30.0.324.0', None, None]]",skill,lightcast
LC_KS124VG72MTKBLW42NJK,Human Ecology,"[['LC_12.0', 'LC_12.0.248.0', None, None]]",skill,lightcast
LC_ES9B7F1AE731D6078EFC,Human Factors,"[['LC_7.0', 'LC_7.0.178.0', None, None]]",skill,lightcast
LC_KS123MN68LMKBTFYY3WC,Human Factors And Ergonomics,"[['LC_7.0', 'LC_7.0.176.0', None, None]]",skill,lightcast
LC_ES56A56220C5AB1DC996,Human Factors Engineering,"[['LC_11.0', 'LC_11.0.231.0', None, None]]",skill,lightcast
LC_ESCDBD968E9C816F478F,Human Geography,"[['LC_8.0', 'LC_8.0.181.0', None, None]]",skill,lightcast
LC_KS124VG74BH8HRPL44LK,Human Health Risk Assessment,"[['LC_14.0', 'LC_14.0.344.0', None, None]]",skill,lightcast
LC_KS124VG76JB4T6FBNW0X,Human Intelligence,"[['LC_28.0', 'LC_28.0.589.0', None, None]]",skill,lightcast
LC_KS441PN5VZXWLNRR234S,Human Interface Guidelines,"[['LC_7.0', 'LC_7.0.178.0', None, None]]",skill,lightcast
LC_KS7G1YL6YHK2BJNK1W07,Human Machine Interfaces,"[['LC_7.0', 'LC_7.0.178.0', None, None]]",skill,lightcast
LC_KS126T9782DR23FKHKHM,Human Musculoskeletal System,"[['LC_14.0', 'LC_14.0.336.0', None, None]]",skill,lightcast
LC_KS120WB5W9ZPJR1ZNNFS,Human Nutrition,"[['LC_14.0', 'LC_14.0.333.0', None, None]]",skill,lightcast
LC_KS124VJ6XQHT93TR5J8Q,Human Performance Technology,"[['LC_5.0', 'LC_5.0.160.0', None, None]]",skill,lightcast
LC_KSR2XV9DT02ZQWHSAGEQ,Human Readable,"[['LC_3.0', 'LC_3.0.118.0', None, None]]",skill,lightcast
LC_KS124VK6SPQB79SHC2XD,Human Relations Movement,"[['LC_8.0', 'LC_8.0.181.0', None, None]]",skill,lightcast
LC_KS124PM5VLN33GF038N1,Human Reliability,"[[None, None, None, None]]",skill,lightcast
LC_KS124TG6C6GQ3RGYBJ3G,Human Resource Management,"[['LC_16.0', 'LC_16.0.358.0', None, None]]",skill,lightcast
LC_ES40D94A0B46F04754FC,Human Resource Planning,"[['LC_16.0', 'LC_16.0.358.0', None, None]]",skill,lightcast
LC_KS124VL6RVRF0BZ2B1Y1,Human Resource Policies,"[['LC_16.0', 'LC_16.0.358.0', None, None]]",skill,lightcast
LC_ESAC117F714B24AA6831,Human Resource Strategy,"[['LC_16.0', 'LC_16.0.358.0', None, None]]",skill,lightcast
